intStrNumeroStruttura;Categoria;Classification;vchStrDenominazione;vchStrIstat;DESCRIZIONE;CAP;Indir;Gestore;City;localita;vchStrTel;vchStrTelefax;vchStrCellulare;vchStrWebAddress;vchStrEmail;Longitude_X;Latitude_Y;ISTAT6
13267;STABILIMENTI BALNEARI;Stabilimenti Balneari;LA CONCHIGLIA   di  MELONARI  GIUSTINA;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;GIUSTINA MELONARI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734676888;;;;;13.7907;43.1986;109033
13268;STABILIMENTI BALNEARI;Stabilimenti Balneari;SANTARELLI MORENA;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 12;MORENA SANTARELLI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734676888;;;;;13.7936;43.1916;109033
13269;STABILIMENTI BALNEARI;Stabilimenti Balneari;SOLLEONE;109033;PORTO SAN GIORGIO;63017;lungomare gramsci centro 1;;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;;13.7907;43.1986;109033
13270;STABILIMENTI BALNEARI;Stabilimenti Balneari;BETTY BOOP;109033;PORTO SAN GIORGIO;63017;viale antonio gramsci 1;;PORTO SAN GIORGIO;PORTO SAN GIORIGO;;;;;;13.0189;43.8403;109033
13271;STABILIMENTI BALNEARI;Stabilimenti Balneari;ALBA CHIARA;109033;PORTO SAN GIORGIO;63017;;MARCO CELANZI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;scoglio1@libero.it;;;109033
13272;STABILIMENTI BALNEARI;Stabilimenti Balneari;DOLCE VITA;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;FEDELI ADELE;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734679442;;;;lucia-moretti@hotmail.it;13.7907;43.1986;109033
13273;STABILIMENTI BALNEARI;Stabilimenti Balneari;QUADRIFOGLIO BEACH;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;FRANCA DI MARTINO;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734672466;;3473498380;;cescoru@virgilio.it;13.7907;43.1986;109033
13274;STABILIMENTI BALNEARI;Stabilimenti Balneari;CALYPSO;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;EMANUELA PISTARELLI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;calypso.alvin@gmail.com;13.7907;43.1986;109033
13275;STABILIMENTI BALNEARI;Stabilimenti Balneari;BAGNI SIRENA - di PACI TIZIANA;109033;PORTO SAN GIORGIO;63017;viale antonio gramsci 1;TIZIANA PACI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734677144;;;;;13.0189;43.8403;109033
13276;STABILIMENTI BALNEARI;Stabilimenti Balneari;BAGNI SIRENA - di PETTINARI MARIA;109033;PORTO SAN GIORGIO;63017;viale antonio gramsci 1;MARIA PETTINARI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734679228;;;;;13.0189;43.8403;109033
13277;STABILIMENTI BALNEARI;Stabilimenti Balneari;BAGNI DARDO;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;GERMANA SANTANDREA;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734676613;;;;;13.7907;43.1986;109033
13278;STABILIMENTI BALNEARI;Stabilimenti Balneari;BAGNI NERINA;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;TOMMASO MASSETTI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734 673618;;;;bagninerina@alice.it;13.7907;43.1986;109033
13279;STABILIMENTI BALNEARI;Stabilimenti Balneari; VELA;109033;PORTO SAN GIORGIO;63017;lungomare Gramsci 1;;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734676482;073453217;3290549863;;rodolfo.ragaglia@fastweb.it;13.7907;43.1986;109033
13280;STABILIMENTI BALNEARI;Stabilimenti Balneari;VELA;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734676482;073453217;;;rodolfo.ragaglia@fastweb.it;13.7907;43.1986;109033
13281;STABILIMENTI BALNEARI;Stabilimenti Balneari;DI SOLE IN SOLE;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;EMANUELE BERNARDI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;348 8532854;;emanuele@studiococcioni.it;13.7907;43.1986;109033
13282;STABILIMENTI BALNEARI;Stabilimenti Balneari;CHALET DEGLI ARTISTI - POLDO & LIVIA;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;VALERIA VALLORANI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734/679915;;;;rosalbacarboni64@hotmail.it;13.7907;43.1986;109033
13283;STABILIMENTI BALNEARI;Stabilimenti Balneari;CHALET DEGLI ARTISTI - POLDO & LIVIA;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;VALERIA VALLORANI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;rosalbacarboni64@hotmail.com;13.7907;43.1986;109033
13284;STABILIMENTI BALNEARI;Stabilimenti Balneari;BAGNI NICOLAI;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 3;LUCA NICOLAI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0733898478;;3387323048;;nicolailuca@inwind.it;13.7907;43.1981;109033
13285;STABILIMENTI BALNEARI;Stabilimenti Balneari;COCULLA BEACH-CRISANTI STEFANO;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;STEFANO CRISANTI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;;;;;crisantistefano@gmail.com;13.7907;43.1986;109033
13286;STABILIMENTI BALNEARI;Stabilimenti Balneari;CHALET DA GUIDO;109033;PORTO SAN GIORGIO;63017;lungomare gramsci 1;LUIGI MATE;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734675657;;;;;13.7907;43.1986;109033
12970;ALBERGHI;Alberghi 3 stelle;BELLAVISTA;109033;PORTO SAN GIORGIO;63017;via misericordia 1;PIERINO SILENZI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734677701;0734679598;3356537300;www.hotelbellavistapsg.it;info@hotelbellavistapsg.it;13.7836;43.189;109033
825;ALLOGGI IN AFFITTO;Affittacamere;HOTEL RISTORANTE IL CAMINETTO;109033;PORTO SAN GIORGIO;63017;via Cimarosa 8;MARIO BAGALINI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734675558;0734673477;335/5913091;www.hotelcaminetto.it;info@hotelcaminetto.it;13.8031;43.1712;109033
3513;VILLAGGI TURISTICI;Villaggi Turistici 3 stelle;LA CAPANNINA;109033;PORTO SAN GIORGIO;63017;via San Martino 11;FELICE CHIESA;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734 677003;0734 678644;;www.villaggiolacapannina.it;info@villaggiolacapannina.it;13.8058;43.1635;109033
11335;ALBERGHI;Alberghi 3 stelle;TRITONE;109033;PORTO SAN GIORGIO;63017;via san martino 36;STEFANIA SEGHETTA;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734677104;0734677962;;www.hotel-tritone.it;info@hotel-tritone.it;13.8078;43.1639;109033
11336;ALBERGHI;Alberghi 4 stelle;GARDEN;109033;PORTO SAN GIORGIO;63017;Via Cesare Battisti 6;RENATO MEDEI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734679414;0734676457;;www.hotel-garden.net;info@hotel-garden.net;13.7972;43.1825;109033
11337;ALBERGHI;Alberghi 4 stelle;IL TIMONE;109033;PORTO SAN GIORGIO;63017;via Kennedy 85;;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734679505;0734679556;;www.hoteltimone.com;info@hoteltimone.com;13.8042;43.169;109033
11339;ALBERGHI;Alberghi 4 stelle;HOTEL IL CAMINETTO;109033;PORTO SAN GIORGIO;63017;Lungomare A. Gramsci 365;MARIO BAGALINI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734675558;0734673477;335/5913091;www.hotelcaminetto.it;info@hotelcaminetto.it;13.7932;43.1926;109033
11340;ALBERGHI;Alberghi 4 stelle;DAVID PALACE;109033;PORTO SAN GIORGIO;63017;lungomare Gramsci Sud 503;LUCIANO SCAFA';PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734676848;0734676468;3407371828;www.hoteldavidpalace.it;info@hoteldavidpalace.it;13.8058;43.167;109033
11341;ALBERGHI;Alberghi 3 stelle;ALBERGO LA TERRAZZA;109033;PORTO SAN GIORGIO;63017;via castelfidardo 2;ROSALBA CIABO;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734676005;0734672651;3397717501;www.hotelterrazza.com;info@hotelterrazza.com;13.7896;43.1907;109033
11342;ALBERGHI;Alberghi 3 stelle;HOTEL ROSA MEUBLE';109033;PORTO SAN GIORGIO;63017;lungomare Gramsci 177;FRANCESCO ALOCCO;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734678485;0734672178;3355716169;http://www.rosameuble.it;info@rosameuble.it;13.7983;43.1816;109033
11343;ALBERGHI;Alberghi 3 stelle;VICTORIA;109033;PORTO SAN GIORGIO;63017;viale della vittoria 240;CRISTINA PELACANI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734674033;0734675093;;www.hotelvictoria.net;info@hotelvictoria.net;13.7985;43.1793;109033
11345;ALBERGHI;Alberghi 2 stelle;LA VERANDA;109033;PORTO SAN GIORGIO;63017;via martiri di cefalonia 5;AGATA SQUARCIA;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734674706;;;;;13.7989;43.1718;109033
11346;ALBERGHI;Alberghi 3 stelle;RIVIERA;109033;PORTO SAN GIORGIO;63017;via san martino 30;CLAUDIA VERDECCHIA;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734677004;0734677250;;www.hriviera.net;rivierahotel@tin.it;13.807;43.1637;109033
11347;ALBERGHI;Alberghi 1 stella;VERA;109033;PORTO SAN GIORGIO;63017;via Donizetti 3;DANIELE AMAOLO;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734674811;;;;;13.8032;43.1693;109033
11348;ALBERGHI;Alberghi 3 stelle;HOTEL NETTUNO;109033;PORTO SAN GIORGIO;63017;viale della vittoria 239;ANNA VALENTINI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734676044;0734676044;3395638557;www.hotelnettuno.biz;anna.valentini@tiscalinet.it;13.7968;43.1827;109033
11349;ALBERGHI;Alberghi 3 stelle;PICENO;109033;PORTO SAN GIORGIO;63017;via sauro 132;MARINA MARINELLI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734678001;0734678001;3382628234;;hotelpiceno@libero.it;13.8006;43.1763;109033
11352;ALBERGHI;Alberghi 2 stelle;QUATTRO RUOTE;109033;PORTO SAN GIORGIO;63017;via Fratelli Rosselli 173;ENZO MORETTI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734679110;0734671811;;;r4ruote@libero.it;13.7985;43.1685;109033
11353;ALBERGHI;Alberghi 3 stelle;HOTEL LANTERNA;109033;PORTO SAN GIORGIO;63017;via XX Settembre 242;LIANA FICIARA';PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734679073;0734679097;;www.lanternahotel.it;info@lanternahotel.it;13.804;43.1667;109033
11354;ALBERGHI;Alberghi 3 stelle;HOTEL GABBIANO;109033;PORTO SAN GIORGIO;63017;via oberdan 4;LUIGI LUCENTINI;PORTO SAN GIORGIO;PORTO SAN GIORGIO;0734678306;0734678307;;www.hotelgabbiano.net;gabbianohotel@virgilio.it;13.7974;43.1804;109033
17351;BED & BREAKFAST;BedBreakfast;B&B da NONNA SOLE;109033;PORTO SAN GIORGIO;63017;strada statale Nord 210 39;ILARIA SALVATORI;PORTO SAN GIORGIO;.;"0734 224067; 0734 684062";;380 4573091;.;tania.ferroni@tiscali.it;;;109033
17308;BED & BREAKFAST;BedBreakfast;B&B BRIGI di BEATO MIRELLA;109034;PORTO SANT'ELPIDIO;63018;via Romagna 64;MIRELLA BEATO;PORTO SANT'ELPIDIO;porto sant'elpidio;0734991830;0734991830;3389956954/3356784890;www.bebbrigi.it;info@bebbrigi.it;;;109034
17408;BED & BREAKFAST;BedBreakfast;B&B ALESSIA GAZZANI;109034;PORTO SANT'ELPIDIO;63018;via Sibillini 73;ALESSIA GAZZANI;PORTO SANT'ELPIDIO;Cretarola;3283745036;;339 4526782;http://www.lillananna.it/;staff@lillananna.it;;;109034
17276;ALLOGGI IN AFFITTO;Case ed Appartamenti per Vacanze;AQUA HOME VILLAGE;109034;PORTO SANT'ELPIDIO;63018;via Trieste snc;ALDO MORESCHINI;PORTO SANT'ELPIDIO;;"0734 278007;0734 931766";;;www.aquahomevillage.it;info@aquahomevillage.it;;;109034
17163;BED & BREAKFAST;BedBreakfast;B&B LA CASA DI ALFREDO;109034;PORTO SANT'ELPIDIO;63018;strada Provinciale S.Elpidio 30;FAUSTA BORDONI;PORTO SANT'ELPIDIO;;0734 994652;;389 8040157;www.lacasadialfredo.it;info@lacasadialfredo.it;;;109034
11355;ALBERGHI;Alberghi 3 stelle;HOTEL PINETA;109034;PORTO SANT'ELPIDIO;63018;viale Trieste 191;GIOVANNI BETTACCHI;PORTO SANT'ELPIDIO;lungomare Nord;0734900259;0734900259;;www.hotelpinetapse.it;info@hotelpinetapse.it;13.7563;43.2669;109034
11356;ALBERGHI;Alberghi 3 stelle;ALBERGO BELVEDERE;109034;PORTO SANT'ELPIDIO;63018;via belvedere 1;STEFANO CASCIOTTA;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734991712;0734909244;;www.hotelbelvederepse.it;info@hotelbelvederepse.it;13.7532;43.2664;109034
11357;RESIDENZE TURISTICO ALBERGHIERE;4 Stelle;HOLIDAY S.R.L.;109034;PORTO SANT'ELPIDIO;63018;viale Trieste scn;GELMIRA PERETTI;PORTO SANT'ELPIDIO;lungomare Nord;07349071;0734993892;;www.centroturistico.it;holiday@centroturistico.it;13.7605;43.2589;109034
11358;RESIDENZE TURISTICO ALBERGHIERE;3 Stelle;NAZIONALE RESIDENCE;109034;PORTO SANT'ELPIDIO;63018;via Camillo Benso Conte di Cavour 231;PIERO CINCIRIPINI;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734903786;0734879014;;www.nazionaleresidence.it;info@nazionaleresidence.it;13.7531;43.2671;109034
11359;ALBERGHI;Alberghi 3 stelle;PROMENADE;109034;PORTO SANT'ELPIDIO;63018;viale Trieste 25;ELISABETTA BELLEGGIA;PORTO SANT'ELPIDIO;lungomare centro;0734901179;0734901179;;www.promenadehotel.it;info@promenadehotel.it;13.7598;43.2603;109034
12008;BED & BREAKFAST;BedBreakfast;L'EDERA;109034;PORTO SANT'ELPIDIO;63018;via Camillo Benso Conte di Cavour 185;BIBIANA PETTINARI;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734877267;0734877267;3337275832;www.bedeandbreakfastedera.com;bedandbreakfastedera@virgilio.it;13.748;43.2743;109034
3515;CAMPEGGI;Campeggi 4 stelle;LE MIMOSE;109034;PORTO SANT'ELPIDIO;63018;via Faleria 15;GIUSEPPE ERCOLI;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734900604;0734992958;;www.villaggiolemimose.it;info@villaggiolemimose.it;13.7658;43.2511;109034
3380;CAMPEGGI;Campeggi 4 stelle;HOLIDAY S.R.L.;109034;PORTO SANT'ELPIDIO;63018;viale Trieste scn;GELMIRA PERETTI;PORTO SANT'ELPIDIO;lungomare Nord;07349071;0734993892;;www.centroturistico.it;holiday@centroturistico.it;13.7605;43.2589;109034
3381;CAMPEGGI;Campeggi 4 stelle;CENTRO VACANZE LA RISACCA;109034;PORTO SANT'ELPIDIO;63018;via Europa 100;ALBERTO MONELLI;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734991423;0734997276;;www.larisacca.it;info@larisacca.it;;;109034
13304;STABILIMENTI BALNEARI;Stabilimenti Balneari;CHALET DA STEFANO;109034;PORTO SANT'ELPIDIO;63018;via lungomare gramsci sud 1;STEFANO BELTRAMI;PORTO SANT'ELPIDIO;PORTO SAN GIORGIO;;;;;;13.8035;43.1713;109034
13305;STABILIMENTI BALNEARI;Stabilimenti Balneari;RADIONAVE;109034;PORTO SANT'ELPIDIO;63018;;CONFCOMMERCIO FERMO CONFCOMMERCIO FERMO;PORTO SANT'ELPIDIO;;0734 909250;;3477407279;;mercurifrancesco@tiscali.it;;;109034
13579;STABILIMENTI BALNEARI;Stabilimenti Balneari;SALE';109034;PORTO SANT'ELPIDIO;63018;;DONATELLA BERRE';PORTO SANT'ELPIDIO;;0734996295;;;;;;;109034
13580;STABILIMENTI BALNEARI;Stabilimenti Balneari;TOUCH;109034;PORTO SANT'ELPIDIO;63018;viale trieste 1;MICHELANGELO GOGLIA;PORTO SANT'ELPIDIO;PESARO;0734900894;;;;;12.9267;43.9075;109034
13581;STABILIMENTI BALNEARI;Stabilimenti Balneari;SUDOMAGODO;109034;PORTO SANT'ELPIDIO;63018;via faleria 1;RITA MAZZAFERRO;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;3406622819;;3407085743;www.sudomagodo.it;giampaolomontevidoni@alice.it;13.7658;43.2511;109034
13582;STABILIMENTI BALNEARI;Stabilimenti Balneari;KOOKA;109034;PORTO SANT'ELPIDIO;63018;via faleria 1;ANDREA REMOLI;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734992864;;3398596718;www.chaletkooka.it;info@chaletkooka.it;13.7658;43.2511;109034
13574;STABILIMENTI BALNEARI;Stabilimenti Balneari;UKYSOE;109034;PORTO SANT'ELPIDIO;63018;viale trieste 1;LORIS PAGLIARICCIO;PORTO SANT'ELPIDIO;PESARO;;;;;;12.9267;43.9075;109034
13624;STABILIMENTI BALNEARI;Stabilimenti Balneari;BAGNI PAZZI;109034;PORTO SANT'ELPIDIO;63018;via faleria 1;ANDREA PAZZI;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;;;3470120011;;;13.7658;43.2511;109034
13666;BED & BREAKFAST;BedBreakfast;B&B DIAMANTI PAOLA;109034;PORTO SANT'ELPIDIO;63018;via IV Novembre 124;PAOLA DIAMANTI;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734994055;0734643098;3314507276;;diamanti57@libero.it;13.7574;43.2618;109034
12907;STABILIMENTI BALNEARI;Stabilimenti Balneari;CHALET STORIONE;109034;PORTO SANT'ELPIDIO;63018;via faleria 43;DIANA CIARROCCHI;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734993184;;;;mirelladelmoro@virgilio.it;13.7717;43.2428;109034
12908;STABILIMENTI BALNEARI;Stabilimenti Balneari;PLAYA DORADA;109034;PORTO SANT'ELPIDIO;63018;;ALICE MAROZZI;PORTO SANT'ELPIDIO;;;;;;;;;109034
12909;STABILIMENTI BALNEARI;Stabilimenti Balneari;CHALET AMICI;109034;PORTO SANT'ELPIDIO;63018;via faleria 1;FABIO DI FLORIO;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;;;;;;13.7658;43.2511;109034
12910;STABILIMENTI BALNEARI;Stabilimenti Balneari;CARIBE SNC;109034;PORTO SANT'ELPIDIO;63018;;ALESSIO  MILENATI;PORTO SANT'ELPIDIO;;0734902316;;;;;;;109034
12911;STABILIMENTI BALNEARI;Stabilimenti Balneari;CHALET MOYTO;109034;PORTO SANT'ELPIDIO;63018;via faleria 1;MARCO  AMADIO;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;;;3282727267;;marcoamadio@libero.it;13.7658;43.2511;109034
12912;STABILIMENTI BALNEARI;Stabilimenti Balneari;LA VACA PACA;109034;PORTO SANT'ELPIDIO;63018;via faleria 1;MONICA BELTRAMINO;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734994499;;;;;13.7658;43.2511;109034
12913;STABILIMENTI BALNEARI;Stabilimenti Balneari;PEPE NERO (PAGLIARICCIO SILVIA);109034;PORTO SANT'ELPIDIO;63018;via faleria 1;SILVIA PAGLIARICCIO;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734903529;;;www.pepenerovillagebeach.it;andrea@pepenerovillagebeach.it;13.7658;43.2511;109034
12914;STABILIMENTI BALNEARI;Stabilimenti Balneari;PEPENERO (ANDREA DI SANTO);109034;PORTO SANT'ELPIDIO;63018;via faleria 1;ANDREA DI SANTO;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734903529;;;www.pepenerovillagebeach.it;andrea@pepenerovillagebeach.it;13.7658;43.2511;109034
12915;STABILIMENTI BALNEARI;Stabilimenti Balneari;LA RISACCA;109034;PORTO SANT'ELPIDIO;63018;viale europa 100;ALBERTO MONELLI;PORTO SANT'ELPIDIO;PORTO SANT'ELPIDIO;0734991423;0734997276;;;info@larisacca.it;13.6675;43.4251;109034
12892;STABILIMENTI BALNEARI;Stabilimenti Balneari;CRAZY SUMMER;109034;PORTO SANT'ELPIDIO;63018;via faleria 1;ANNUNZIATA MONTELPARE;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734877186;;349-2251828;;;13.7658;43.2511;109034
12893;STABILIMENTI BALNEARI;Stabilimenti Balneari;TI: ORO;109034;PORTO SANT'ELPIDIO;63018;viale trieste 1;CONFCOMMERCIO FERMO CONFCOMMERCIO FERMO;PORTO SANT'ELPIDIO;PESARO;0734903727;;;;;12.9267;43.9075;109034
12894;STABILIMENTI BALNEARI;Stabilimenti Balneari;LA MOVIDA BEACH DI AVINO ANTONIO;109034;PORTO SANT'ELPIDIO;63018;via faleria 7;MONICA MORICI;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734909251;;;;;13.7658;43.2511;109034
12895;STABILIMENTI BALNEARI;Stabilimenti Balneari;BLUB 37;109034;PORTO SANT'ELPIDIO;63018;via faleria 37;STEFANO  ALESSANDRINI;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734901115;;;;;13.7712;43.2437;109034
12896;STABILIMENTI BALNEARI;Stabilimenti Balneari;CHALET RISTORANTE PAPILLON;109034;PORTO SANT'ELPIDIO;63018;via trieste 1;ROSALBA FEDERICI;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734900203;0734900203;3939681839;www.chaletpapillon.it;info@chaletpapillon.it;13.7605;43.2589;109034
12897;STABILIMENTI BALNEARI;Stabilimenti Balneari;MOBY DYCK;109034;PORTO SANT'ELPIDIO;63018;viale trieste 1;MARIA ANTONIETTA RUCCONI;PORTO SANT'ELPIDIO;;0734901525;;3386789691;;;12.9267;43.9075;109034
12898;STABILIMENTI BALNEARI;Stabilimenti Balneari;LA PLAYA DE' COCOCCIO';109034;PORTO SANT'ELPIDIO;63018;strada gabbie 1;OMBRETTA SANTANDREA;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734909875;;3475159351;;omsa67@email.it;13.7421;43.2852;109034
12899;STABILIMENTI BALNEARI;Stabilimenti Balneari;TROPICAL;109034;PORTO SANT'ELPIDIO;63018;lungomare mameli 1;ROSALBA FAZZINI;PORTO SANT'ELPIDIO;SENIGALLIA;0734903460;;;;;13.2181;43.7209;109034
12900;STABILIMENTI BALNEARI;Stabilimenti Balneari;LA ROTONDA;109034;PORTO SANT'ELPIDIO;63018;;GUERRINO MATTIOLI;PORTO SANT'ELPIDIO;;0734994550;;;;;;;109034
12902;STABILIMENTI BALNEARI;Stabilimenti Balneari;MATADOR;109034;PORTO SANT'ELPIDIO;63018;viale trieste 1;GIACINTO PONTINI;PORTO SANT'ELPIDIO;PESARO;0734902060;;;;;12.9267;43.9075;109034
12903;STABILIMENTI BALNEARI;Stabilimenti Balneari;NERO DI SOLE;109034;PORTO SANT'ELPIDIO;63018;lungomare mameli 1;MASSIMO PRINCIPI;PORTO SANT'ELPIDIO;SENIGALLIA;0734903334;;;;;13.2181;43.7209;109034
12904;STABILIMENTI BALNEARI;Stabilimenti Balneari;CHALET SPLASH;109034;PORTO SANT'ELPIDIO;63018;via Faleria 1;CONFCOMMERCIO FERMO CONFCOMMERCIO FERMO;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;;;;;;13.7658;43.2511;109034
12905;STABILIMENTI BALNEARI;Stabilimenti Balneari;LUNA ROSSA SNC;109034;PORTO SANT'ELPIDIO;63018;;ALESSIA DORIA;PORTO SANT'ELPIDIO;;0734901974;;;;;;;109034
15572;STABILIMENTI BALNEARI;Stabilimenti Balneari;SUNRISE;109034;PORTO SANT'ELPIDIO;63018;via trieste 38;CONFCOMMERCIO FERMO CONFCOMMERCIO FERMO;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;;;;;;13.7536;43.2718;109034
15221;BED & BREAKFAST;BedBreakfast;B&B LOUNGE;109034;PORTO SANT'ELPIDIO;63018;via Cesare Battisti 105;PIERGIORGIO EUGENI;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734 992440;0734 621620;334 1522683;www.bblounge.it;info@bblounge.it;13.7603;43.2554;109034
15331;BED & BREAKFAST;BedBreakfast;B&B VILLA ROSA;109034;PORTO SANT'ELPIDIO;63018;strada Pescolla 1;ROSA MORGANTI;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734993143;;3358041437;;giorgio.massetti@fastwebnet.it;13.7479;43.2731;109034
14911;ALBERGHI;Alberghi 3 stelle;GILDA MUSIC HOTEL;109034;PORTO SANT'ELPIDIO;63018;via della Cooperazione 4;;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734 877383;;3336794171;www.gildamusichotel.it;info@gildamusichotel.it;13.7496;43.2371;109034
14732;STABILIMENTI BALNEARI;Stabilimenti Balneari;MINU';109034;PORTO SANT'ELPIDIO;63018;via faleria 34;;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;;;;;;13.7712;43.2437;109034
14349;BED & BREAKFAST;BedBreakfast;B&B IL GIARDINO DELLE NOCI;109034;PORTO SANT'ELPIDIO;63018;strada Pescolla 35/a;ALBERTO  MANCINI;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734 997068;0734997068;320 3876214;;ilgiardinodellenoci@libero.it;13.7324;43.2621;109034
14398;STABILIMENTI BALNEARI;Stabilimenti Balneari;SAXA BEACH;109034;PORTO SANT'ELPIDIO;63018;via faleria 1;CRISTIANO RECANATI;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;;;;;;13.7658;43.2511;109034
14435;STABILIMENTI BALNEARI;Stabilimenti Balneari;LE MIMOSE;109034;PORTO SANT'ELPIDIO;63018;via faleria 7;GIUSEPPE ERCOLI;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;0734900604;0734992958;328-3133045;www.villaggiolemimose.it;info@villaggiolemimose.it;13.7658;43.2511;109034
14509;BED & BREAKFAST;BedBreakfast;B&B ROSA PRISCILLA;109034;PORTO SANT'ELPIDIO;63018;via Siena 16;ANNUNZIATA DI ZILLO;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;3331856909;;335 6370177;www.azzurromarerosapriscilla.it;alfred5@alice.it;13.7693;43.2427;109034
14510;BED & BREAKFAST;BedBreakfast;B&B AZZURROMARE;109034;PORTO SANT'ELPIDIO;63018;via Siena 16;ALFREDO COCCIARETTO;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;3356370177;;;www.azzurromarerosapriscilla.it;alfred5@alice.it;13.7693;43.2427;109034
14466;BED & BREAKFAST;BedBreakfast;B&B ONDA BLU;109034;PORTO SANT'ELPIDIO;63018;via Don Minzoni 45;MORENA PIAMPIANI;PORTO SANT'ELPIDIO;PORTO SANT' ELPIDIO;330279697;;330279697;www.bedandbreakfastondablu.it;info@bedandbreakfastondablu.it;13.7596;43.2572;109034
